bird,3097,2495,3128,2541
bird,3162,2134,3201,2169
bird,2610,2410,2646,2446
bird,3307,1459,3347,1491
bird,3545,1180,3583,1212
bird,2934,2487,2966,2525
bird,3257,2076,3291,2110
bird,2637,2168,2659,2214
bird,2859,2305,2882,2348
bird,2722,2442,2769,2463
bird,2571,2196,2601,2229
bird,2678,2343,2699,2389
bird,3613,1395,3643,1427
bird,2002,1857,2043,1880
bird,2632,2511,2656,2550
bird,3923,957,3956,984
bird,2630,2248,2655,2283
bird,3821,1350,3857,1372
bird,2743,2535,2776,2557
bird,2015,1817,2046,1839
bird,2048,1859,2075,1884
bird,4064,427,4085,444
bird,2736,2048,2770,2058
bird,2933,2853,2947,2875
bird,3717,2388,3739,2402
bird,3463,2536,3486,2549
bird,2093,1146,2115,1159
bird,3417,762,3439,775
bird,3476,2524,3491,2543
bird,2954,2843,2968,2863
bird,3971,1160,3983,1183
bird,3519,2541,3532,2561
bird,3481,2560,3499,2574
bird,2939,2885,2952,2904
bird,2908,2855,2927,2868
bird,2922,2838,2944,2849
bird,3546,2352,3568,2363
bird,2968,2876,2988,2888
bird,2929,2871,2947,2884
bird,3452,2366,3470,2379
bird,2923,2883,2944,2894
bird,3492,2546,3514,2556
bird,3499,2565,3510,2585
bird,2904,2886,2921,2899
bird,3511,2529,3529,2541
bird,3507,2511,3527,2521
bird,2956,2868,2976,2878
bird,2964,2892,2982,2903
bird,3632,2369,3651,2379
bird,2926,2906,2935,2926
bird,2950,2887,2958,2905
bird,2779,1302,2791,1314
bird,2775,1273,2784,1288
bird,2784,1278,2796,1289
bird,2765,1268,2775,1281
bird,2798,1283,2805,1300
bird,2790,1258,2797,1274
bird,2797,1303,2807,1314
bird,2797,1271,2806,1283
bird,2764,1283,2779,1290
bird,2813,1285,2820,1300
bird,2770,1288,2778,1301
bird,2819,1295,2826,1308
bird,2809,1281,2815,1296
