bird,3170,2050,3243,2088
bird,3249,1909,3299,1963
bird,3270,2007,3338,2044
bird,3151,2164,3222,2196
bird,3156,1954,3196,2009
bird,3264,2129,3300,2185
bird,2891,2244,2916,2278
bird,2947,2212,2973,2239
bird,2801,2141,2832,2163
bird,2981,2281,3003,2311
bird,3026,2303,3050,2330
bird,2841,2096,2869,2119
bird,2971,2001,3002,2021
bird,3024,2175,3043,2207
bird,2760,2068,2789,2089
bird,2993,2227,3015,2254
bird,2813,2170,2830,2204
bird,2792,2061,2810,2093
bird,2950,2281,2974,2305
bird,2985,2209,3011,2231
bird,2972,2233,2991,2263
bird,2947,2251,2964,2284
bird,2970,2357,3003,2374
bird,2919,2194,2938,2223
bird,2745,2126,2777,2143
bird,2760,2097,2778,2127
bird,2803,2103,2824,2127
bird,2813,2053,2828,2086
bird,3010,2244,3027,2273
bird,2846,2135,2861,2167
bird,2931,1897,2946,1929
bird,2853,1940,2872,1965
bird,2778,2134,2793,2164
bird,2983,2266,3010,2281
bird,3047,1858,3072,1874
bird,3050,2261,3071,2279
bird,2871,1979,2886,2004
bird,2852,1900,2867,1923
bird,2810,1942,2830,1959
bird,2816,1874,2831,1896
bird,2842,1945,2855,1967
bird,2872,1930,2892,1944
bird,2872,1945,2891,1958
bird,2879,1828,2889,1852
bird,2809,1967,2829,1979
bird,2844,1924,2855,1945
bird,2829,1911,2839,1933
bird,2793,1960,2813,1971
